Promotion Indicator,Brand,Manufacturer,Product,ProductsID,Region,Retailer,DDMMMYY,CY % Time On Promo,4 Weeks CY Ave Price Quantity,4 Weeks CY Sales On Promo,4 Weeks CY Ave RSP On Promo,4 Weeks CY % Sales On Promo
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Corporate,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Corporate,9 Aug 26,0.1111111111111111,49.91363636363636,549.05,49.91363636363636,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Corporate,16 Aug 26,0.0869565217391304,54.79481481481481,1479.46,54.79481481481481,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Family,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Family,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Family,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Hypermarket,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Hypermarket,9 Aug 26,0.6,57.21434782608696,1315.93,57.21434782608696,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Hypermarket,16 Aug 26,0.8,54.127538461538464,3518.29,54.127538461538464,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Local,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Local,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,PnP Local,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,Shoprite,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,Shoprite,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,Shoprite,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,Spar,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,Spar,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,Spar,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,SuperSpar,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,SuperSpar,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere 800ml,157614,Western Cape,SuperSpar,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Eastern Cape,Makro Main,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Gauteng,Makro Main,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Gauteng,Makro Main,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Gauteng,Makro Main,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Gauteng,Makro Online,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Gauteng,Makro Online,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Kwazulu-natal,Makro Main,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Western Cape,Makro Main,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 12x800ml,158424,Western Cape,Makro Online,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Checkers,2 Aug 26,1.0,44.00366788321168,24114.01,44.00366788321168,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Checkers,9 Aug 26,1.0,43.548311688311685,16766.1,43.548311688311685,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Checkers,16 Aug 26,0.375,47.647547169811325,2525.32,47.647547169811325,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Checkers Hyper,2 Aug 26,1.0,43.45636363636363,1912.08,43.45636363636363,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Checkers Hyper,9 Aug 26,1.0,45.12583333333333,541.51,45.12583333333333,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Checkers Hyper,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Clicks,2 Aug 26,0.0512820512820512,47.08636363636364,517.95,47.08636363636364,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Clicks,9 Aug 26,0.024390243902439,27.5,27.5,27.5,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Clicks,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Clicks Pharmacy,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Clicks Pharmacy,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Clicks Pharmacy,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Dis-Chem,2 Aug 26,0.4,44.06578947368421,837.25,44.06578947368421,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Dis-Chem,9 Aug 26,0.3,44.213125,707.41,44.213125,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Dis-Chem,16 Aug 26,0.9,34.08271428571428,4771.58,34.08271428571428,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,KwikSpar,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,KwikSpar,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,KwikSpar,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Makro Main,2 Aug 26,1.0,36.91216216216216,2731.5,36.91216216216216,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Makro Main,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Makro Main,16 Aug 26,0.5,37.18,2342.34,37.18,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Makro Online,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Makro Online,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Makro Online,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Corporate,2 Aug 26,0.3571428571428571,42.96622222222222,1933.48,42.96622222222222,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Corporate,9 Aug 26,0.4545454545454545,44.31318181818182,974.89,44.31318181818182,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Corporate,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Family,2 Aug 26,0.8181818181818182,43.71223880597015,5857.44,43.71223880597015,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Family,9 Aug 26,0.6842105263157895,45.46981132075472,2409.9,45.46981132075472,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Family,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Hypermarket,2 Aug 26,1.0,43.42588235294118,1476.48,43.42588235294118,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Hypermarket,9 Aug 26,1.0,47.58,761.28,47.58,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Hypermarket,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Local,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,PnP Local,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Sentra,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Shoprite,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Shoprite,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Shoprite,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Shoprite Mini,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Spar,2 Aug 26,0.4210526315789473,47.45022727272727,2087.81,47.45022727272727,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Spar,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,Spar,16 Aug 26,0.125,54.14,54.14,54.14,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,SuperSpar,2 Aug 26,0.2558139534883721,49.06222222222223,2649.36,49.06222222222223,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,SuperSpar,9 Aug 26,0.0967741935483871,51.33833333333333,308.03,51.33833333333333,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Eastern Cape,SuperSpar,16 Aug 26,0.0588235294117647,52.39,261.95,52.39,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers,2 Aug 26,1.0,41.55174957118353,24224.67,41.55174957118353,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers,9 Aug 26,1.0,41.082225,16432.89,41.082225,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers,16 Aug 26,0.1875,46.4946875,1487.83,46.4946875,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers Foods,2 Aug 26,1.0,40.925,572.95,40.925,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers Foods,9 Aug 26,1.0,41.17818181818182,452.96,41.17818181818182,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers Foods,16 Aug 26,1.0,46.495,185.98,46.495,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers Hyper,2 Aug 26,1.0,42.18621052631579,4007.69,42.18621052631579,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers Hyper,9 Aug 26,1.0,42.028645833333336,4034.75,42.028645833333336,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Checkers Hyper,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Clicks,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Clicks,9 Aug 26,0.0666666666666666,50.8675,203.47,50.8675,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Clicks,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Clicks Pharmacy,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Clicks Pharmacy,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Clicks Pharmacy,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Dis-Chem,2 Aug 26,0.375,41.4655,829.31,41.4655,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Dis-Chem,9 Aug 26,0.1428571428571428,43.90714285714286,307.35,43.90714285714286,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Dis-Chem,16 Aug 26,0.875,33.97574074074074,3669.38,33.97574074074074,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,KwikSpar,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,KwikSpar,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,KwikSpar,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Makro Main,16 Aug 26,1.0,36.54866666666667,2741.15,36.54866666666667,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Makro Online,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,OK Foods,2 Aug 26,0.5,44.59869565217391,1025.77,44.59869565217391,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,OK Foods,9 Aug 26,0.2,42.99,386.91,42.99,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,OK Foods,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,OK Minimark,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Corporate,2 Aug 26,0.5833333333333334,43.196976744186045,3714.94,43.196976744186045,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Corporate,9 Aug 26,0.1111111111111111,44.59933333333333,668.99,44.59933333333333,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Corporate,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Family,2 Aug 26,0.7647058823529411,43.597,6539.55,43.597,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Family,9 Aug 26,0.5625,43.54957142857143,3048.47,43.54957142857143,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Family,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Hypermarket,2 Aug 26,1.0,42.993125,1375.78,42.993125,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Hypermarket,9 Aug 26,1.0,45.647000000000006,456.47,45.647000000000006,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Hypermarket,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Mini Market,2 Aug 26,1.0,42.5,722.5,42.5,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Mini Market,9 Aug 26,1.0,43.748000000000005,437.48,43.748000000000005,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,PnP Mini Market,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,SaveMor,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,SaveMor,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,SaveMor,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Shoprite,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Shoprite,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Shoprite,16 Aug 26,0.0416666666666666,44.9875,179.95,44.9875,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Shoprite Mini,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Shoprite Mini,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Shoprite Mini,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Spar,2 Aug 26,0.875,45.12513513513514,1669.63,45.12513513513514,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Spar,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,Spar,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,SuperSpar,2 Aug 26,0.4,41.99,713.83,41.99,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,SuperSpar,9 Aug 26,0.1666666666666666,47.13285714285714,329.93,47.13285714285714,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,SuperSpar,16 Aug 26,0.1428571428571428,39.99,199.95,39.99,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,U Save,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,U Save,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Free State,U Save,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Buying Partner,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Buying Partner,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Checkers,2 Aug 26,1.0,44.97885219767707,197502.14,44.97885219767707,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Checkers,9 Aug 26,0.9917355371900828,45.01222700707475,146334.75,45.01222700707475,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Checkers,16 Aug 26,0.3057851239669421,49.42584466019418,25454.31,49.42584466019418,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Checkers Hyper,2 Aug 26,0.9473684210526316,44.956701902748414,85058.08,44.956701902748414,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Checkers Hyper,9 Aug 26,0.9473684210526316,45.01293636363636,49514.23,45.01293636363636,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Checkers Hyper,16 Aug 26,0.1052631578947368,49.90263157894736,2844.45,49.90263157894736,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Clicks,2 Aug 26,0.0121951219512195,51.13090909090909,562.44,51.13090909090909,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Clicks,9 Aug 26,0.0058479532163742,41.995,83.99,41.995,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Clicks,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Clicks Pharmacy,2 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Clicks Pharmacy,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Clicks Pharmacy,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Dis-Chem,2 Aug 26,0.4561403508771929,41.03699757869249,16948.28,41.03699757869249,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Dis-Chem,9 Aug 26,0.4095238095238095,41.4869918699187,10205.8,41.4869918699187,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Dis-Chem,16 Aug 26,0.8951612903225806,32.00016890428757,73888.39,32.00016890428757,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,KwikSpar,2 Aug 26,0.5,44.12863636363637,970.83,44.12863636363637,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,KwikSpar,9 Aug 26,0.1666666666666666,39.99,119.97,39.99,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,KwikSpar,16 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Makro Main,2 Aug 26,0.2,36.796482213438736,9309.51,36.796482213438736,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Makro Main,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Makro Main,16 Aug 26,0.0909090909090909,36.4412389380531,8235.72,36.4412389380531,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Makro Online,2 Aug 26,0.8181818181818182,37.04331395348837,12742.9,37.04331395348837,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Makro Online,9 Aug 26,0.3333333333333333,36.63129032258065,1135.57,36.63129032258065,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Makro Online,16 Aug 26,0.3,37.54575,3003.66,37.54575,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Medicare,2 Aug 26,0.6666666666666666,31.60571428571429,221.24,31.60571428571429,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Medicare,9 Aug 26,0.5,35.503,355.03,35.503,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,Medicare,16 Aug 26,0.8888888888888888,29.58521739130435,1360.92,29.58521739130435,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,OK Express,9 Aug 26,,,,,
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,OK Foods,2 Aug 26,0.8333333333333334,43.86096774193548,2719.38,43.86096774193548,1.0
1,Comfort,Unilever,Comfort Fabric Conditioner Jasmine & Cashmere Refill 800ml,157470,Gauteng,OK Foods,9 Aug 26,1.0,42.99,1031.76,42.99,1.0
